1,0
2,1
3,0
4,2
5,2
6,1
7,1
8,1
9,2
10,1
11,0
12,2
13,0
14,1
15,0
16,2
17,0
18,1
19,2
20,1
21,0
22,2
23,1
24,2
25,2
26,1
27,1
28,1
29,1
30,2
31,1
32,1
33,1
34,0
35,0
36,2
37,3
38,0
39,0
40,3
41,0
42,1
43,0
44,0
45,0
46,2
47,0
48,0
49,1
50,0
51,0
52,2
53,0
54,0
55,1
56,2
57,1
58,1
59,0
60,2
61,1
62,0
